timestamp,right_wrist_x,right_wrist_y,left_wrist_x,left_wrist_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y
0.0,289.16614532470703,199.43026542663574,304.61559295654297,194.02758836746216,305.8927917480469,155.981365442276,274.1636657714844,161.26339673995972
0.03,289.1661071777344,199.43069458007812,303.15624237060547,193.504536151886,305.77449798583984,155.91087698936462,274.14175033569336,161.16524934768677
0.07,289.2178726196289,199.4285488128662,302.46395111083984,193.27345848083496,305.72154998779297,155.88507413864136,274.1407775878906,161.13582015037537
0.1,289.2692565917969,199.4308876991272,301.91930770874023,193.14724445343018,305.6355857849121,155.8704936504364,274.15775299072266,161.1216151714325
0.13,289.33889389038086,199.43093061447144,301.6378402709961,193.06463241577148,305.56812286376953,155.82293272018433,274.1639709472656,161.10264658927917
0.17,289.4040870666504,199.43597316741943,301.5823745727539,192.91153192520142,305.5525779724121,155.7190239429474,274.16736602783203,161.09747529029846
0.2,289.4291687011719,199.44193840026855,301.52257919311523,192.8653335571289,305.5239486694336,155.65488696098328,274.16818618774414,161.08511567115784
0.23,289.4870376586914,199.44067239761353,301.4817810058594,192.7901029586792,305.49612045288086,155.54168701171875,274.1694641113281,161.06549263000488
0.27,289.54870223999023,199.43024396896362,301.4884948730469,192.7285623550415,305.48885345458984,155.38288950920105,274.1787338256836,161.0452151298523
0.3,289.69066619873047,199.40966606140137,301.5177536010742,192.72862672805786,305.48532485961914,155.20529508590698,274.21581268310547,161.01840376853943
0.33,289.8337173461914,199.40528869628906,301.5317153930664,192.74568557739258,305.45114517211914,155.14071822166443,274.268741607666,160.99722504615784
0.37,289.9180603027344,199.37893867492676,301.5385055541992,192.79844999313354,305.4433059692383,155.10635375976562,274.27791595458984,160.9399116039276
0.4,290.0465774536133,199.38983917236328,301.6538619995117,193.02321910858154,305.44702529907227,155.10183691978455,274.29027557373047,160.94706773757935
0.43,290.1408386230469,199.4332480430603,301.8922996520996,193.34989070892334,305.4584312438965,155.16678929328918,274.320125579834,160.9797477722168
0.47,290.195369720459,199.4590187072754,302.3050308227539,193.42151641845703,305.5128479003906,155.21668910980225,274.2989158630371,160.9805417060852
0.5,290.2183532714844,199.46727991104126,302.8168296813965,193.6837935447693,305.6631088256836,155.23714900016785,274.2580032348633,160.9798765182495
0.53,290.2176856994629,199.46803092956543,302.93100357055664,193.7132978439331,305.83288192749023,155.313001871109,274.1990280151367,160.9966242313385
0.57,290.16225814819336,199.4688892364502,302.943172454834,193.7821125984192,305.9437942504883,155.34092903137207,274.0830993652344,161.09228253364563
0.6,289.8807144165039,199.45539236068726,302.37762451171875,193.76125574111938,305.3221130371094,155.33163785934448,273.78454208374023,161.083163022995
0.63,289.01647567749023,199.49212789535522,301.83874130249023,193.6063313484192,304.4822311401367,155.33297896385193,273.42199325561523,161.14184975624084
0.67,286.9841003417969,199.49229955673218,300.8294677734375,193.31223249435425,303.26635360717773,155.3383433818817,272.6357078552246,161.16459488868713
0.7,283.84891510009766,199.49641942977905,297.39688873291016,193.59993696212769,301.5481948852539,155.33451318740845,271.61840438842773,161.16173028945923
0.73,280.2406883239746,199.29598331451416,293.94994735717773,194.3753743171692,300.1261901855469,155.33533930778503,269.9705123901367,160.57164430618286
0.77,275.29998779296875,199.1730523109436,291.4585304260254,195.49593687057495,299.6806335449219,155.43951630592346,267.5584030151367,159.62875127792358
0.8,269.8190689086914,198.92538785934448,285.4180908203125,196.23090505599976,297.37634658813477,155.8717167377472,265.70011138916016,159.07751441001892
0.83,263.7617874145508,198.90616178512573,277.03893661499023,196.60654306411743,294.1680908203125,156.81453466415405,264.19103622436523,158.8715100288391
0.87,256.32354736328125,197.26829767227173,267.09503173828125,196.52863025665283,289.8152160644531,156.98541283607483,261.6841506958008,157.18304872512817
