timestamp,right_wrist_x,right_wrist_y,left_wrist_x,left_wrist_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y
0.0,312.06567764282227,181.62243604660034,323.43753814697266,174.3450665473938,335.0118637084961,140.74816703796387,299.4808578491211,147.55815625190735
0.03,312.0719909667969,182.7093744277954,323.9503479003906,172.9969346523285,335.7604217529297,139.77858066558838,299.79333877563477,147.69346833229065
0.07,312.0707702636719,183.1858205795288,324.22019958496094,172.79014706611633,336.3040542602539,139.45975184440613,300.11499404907227,147.74250984191895
0.1,311.8821716308594,183.5489273071289,324.22306060791016,172.79047966003418,336.3148498535156,139.40608620643616,300.1668930053711,147.8570294380188
0.13,311.4518356323242,183.61825704574585,324.19239044189453,172.82310605049133,336.28997802734375,139.3833303451538,300.1143455505371,147.88514971733093
0.17,311.32558822631836,183.96956205368042,323.96690368652344,173.0328333377838,336.03004455566406,139.6567976474762,300.11180877685547,148.1089961528778
0.2,311.28780364990234,183.91726970672607,323.8661193847656,173.0474889278412,335.84461212158203,139.6639108657837,300.10961532592773,148.118577003479
0.23,311.28881454467773,183.89493227005005,323.8253402709961,173.03064465522766,335.7843780517578,139.67074513435364,300.10498046875,148.13003540039062
0.27,311.29159927368164,183.86894702911377,323.7295150756836,173.03958177566528,335.4386520385742,139.67342734336853,300.0425338745117,148.1246817111969
0.3,311.3003158569336,183.75616550445557,323.74916076660156,172.88464665412903,335.44811248779297,139.42040920257568,300.03366470336914,148.06129574775696
0.33,311.30584716796875,183.44706773757935,323.7999725341797,172.78566241264343,335.5103302001953,139.15842175483704,300.0058937072754,147.9808509349823
0.37,311.31052017211914,183.30134868621826,323.8125228881836,172.76588916778564,335.56861877441406,138.90669107437134,299.93844985961914,147.90437579154968
0.4,311.51439666748047,183.31727027893066,324.04197692871094,172.5789177417755,335.6761932373047,138.4919786453247,299.9705505371094,147.9145359992981
0.43,311.95363998413086,183.20987462997437,324.11693572998047,172.49297976493835,335.84388732910156,138.0859673023224,300.15777587890625,147.89687633514404
0.47,312.41260528564453,183.09520483016968,324.15435791015625,172.4981725215912,335.8493423461914,137.91263222694397,300.2401351928711,147.86506533622742
0.5,312.5674819946289,182.9749345779419,324.2916488647461,172.50313997268677,335.85880279541016,137.6663839817047,300.2933692932129,147.75396823883057
0.53,312.5873374938965,182.73081064224243,324.29290771484375,172.6036262512207,335.57018280029297,137.6991605758667,300.320987701416,147.64501690864563
0.57,312.58129119873047,182.68596410751343,324.33326721191406,172.68829822540283,335.0929260253906,137.71521091461182,300.3263282775879,147.57150292396545
0.6,312.56412506103516,182.6546573638916,324.1490936279297,172.8401756286621,334.2803192138672,137.83718705177307,300.23441314697266,147.56879925727844
0.63,312.332763671875,182.32734203338623,323.03829193115234,173.29426288604736,332.8888702392578,138.06984186172485,300.07518768310547,147.50187277793884
0.67,311.08150482177734,182.4776530265808,322.03304290771484,174.20698642730713,332.74402618408203,138.62162590026855,299.76537704467773,147.50150799751282
0.7,308.0743980407715,182.48960494995117,320.2018356323242,174.278826713562,331.50501251220703,138.64991784095764,298.50046157836914,147.2407329082489
0.73,305.1573181152344,181.52308702468872,316.4215660095215,175.39204001426697,327.56431579589844,141.32115125656128,297.74654388427734,146.7841136455536
0.77,296.71886444091797,181.54666900634766,311.83826446533203,174.88224864006042,325.2433395385742,143.1818962097168,294.1849136352539,147.1183168888092
0.8,289.3159866333008,181.57098054885864,302.8199768066406,174.84079241752625,321.53133392333984,142.83624529838562,291.09981536865234,146.6778552532196
0.83,280.1639175415039,177.06228375434875,291.53202056884766,174.7579550743103,316.76172256469727,142.67279148101807,285.4461097717285,144.346843957901
0.87,273.10516357421875,168.78795862197876,283.4224319458008,170.50787687301636,313.16131591796875,144.07989978790283,279.876708984375,140.18616914749146
0.9,262.18557357788086,165.62760829925537,271.22074127197266,166.4691460132599,302.526798248291,143.38512182235718,276.396427154541,138.46061825752258
0.93,273.7369728088379,141.02849006652832,263.03028106689453,158.1998634338379,298.64437103271484,142.7926754951477,272.23766326904297,135.97742915153503
0.97,289.9668884277344,124.43262219429016,253.6947250366211,143.0567765235901,286.8806838989258,135.68169951438904,277.78284072875977,123.22913646697998
1.0,242.16602325439453,127.53744006156921,251.07528686523438,133.2965075969696,284.0718078613281,136.16165399551392,268.8648986816406,123.06251764297485
1.03,264.30227279663086,119.02434468269348,238.2272720336914,115.23025274276733,274.00745391845703,122.51262187957764,272.15478897094727,114.62320446968079
1.07,249.3495750427246,105.5115258693695,243.59804153442383,103.11271905899048,276.4388084411621,113.59259247779846,271.58748626708984,105.44130563735962
1.1,245.26378631591797,86.89825594425201,246.2198829650879,88.61332476139069,278.9422607421875,107.56006836891174,268.9944076538086,98.86444330215454
1.13,252.4596405029297,74.68852937221527,254.7810935974121,84.48270678520203,285.26437759399414,113.58609080314636,270.0392723083496,89.5454353094101
1.17,257.86685943603516,65.49999475479126,267.5201988220215,82.84936487674713,296.0585021972656,114.36321258544922,271.73595428466797,84.99561488628387
1.2,260.2362632751465,61.369231939315796,294.9027442932129,93.25142741203308,312.822265625,116.45228862762451,272.2947120666504,82.79889643192291
1.23,264.30429458618164,56.719767451286316,283.26717376708984,69.57018256187439,307.7854347229004,101.75734519958496,275.23128509521484,79.01080191135406
1.27,267.9226303100586,58.742292523384094,280.06053924560547,66.69458627700806,305.4852294921875,96.35090231895447,279.36527252197266,81.05189323425293
1.3,269.8164749145508,59.89342153072357,278.614559173584,67.0836192369461,304.6673011779785,93.8201630115509,281.77661895751953,81.89294278621674
1.33,269.6083068847656,64.48381841182709,278.3335304260254,74.50863897800446,306.7690086364746,101.20429515838623,281.44948959350586,84.59816515445709
1.37,269.28333282470703,71.22579216957092,290.6363296508789,95.54430842399597,319.94449615478516,115.63485860824585,281.6255760192871,85.91520488262177
1.4,299.776668548584,97.72847414016724,270.1192855834961,96.00103497505188,305.3639793395996,115.89779019355774,293.8401412963867,108.5362958908081
1.43,297.8567123413086,117.64142990112305,259.7556495666504,116.95824980735779,299.5864486694336,130.44869899749756,291.64295196533203,122.42724180221558
1.47,322.0528030395508,124.03254389762878,268.72426986694336,143.05647611618042,313.58367919921875,136.38980269432068,294.237060546875,138.33441495895386
