timestamp,right_wrist_x,right_wrist_y,left_wrist_x,left_wrist_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y
0.0,299.85416412353516,232.26842164993286,307.84717559814453,222.4709987640381,314.720458984375,192.25773811340332,285.2627944946289,198.72600317001343
0.03,299.89633560180664,231.7327094078064,308.05858612060547,222.2948956489563,314.72240447998047,192.2070550918579,285.1340103149414,198.72874975204468
0.07,299.90917205810547,231.43785953521729,308.24621200561523,222.24554300308228,314.76064682006836,192.08300828933716,285.0325012207031,198.74557256698608
0.1,299.9190330505371,231.3452696800232,308.4505271911621,222.20696210861206,314.78214263916016,191.94849014282227,284.9786376953125,198.8012981414795
0.13,299.8673439025879,231.19131088256836,308.6892318725586,222.16557025909424,314.79679107666016,191.86731576919556,284.88794326782227,198.82771253585815
0.17,299.8404312133789,231.16015434265137,308.8828659057617,222.11864233016968,314.80188369750977,191.8388843536377,284.80539321899414,198.8807988166809
0.2,299.8196029663086,231.12582206726074,309.01641845703125,222.0359444618225,314.81536865234375,191.72648906707764,284.7456932067871,198.91023874282837
0.23,299.810733795166,231.09073877334595,309.09435272216797,222.01154708862305,314.8554039001465,191.6504430770874,284.7174072265625,198.9258599281311
0.27,299.76940155029297,231.05953931808472,309.146785736084,221.99699878692627,314.92624282836914,191.59456729888916,284.69417572021484,198.92714738845825
0.3,299.73026275634766,231.0558271408081,309.138126373291,222.13404893875122,314.9576950073242,191.6140079498291,284.678955078125,198.9437770843506
0.33,299.6522903442383,231.0791301727295,308.96358489990234,222.49329328536987,314.9513816833496,191.74859046936035,284.6075439453125,199.01962995529175
0.37,299.4801712036133,231.11217498779297,308.71267318725586,222.68139123916626,314.88718032836914,191.77200078964233,284.4596481323242,199.0701198577881
0.4,299.38425064086914,231.13427639007568,308.5780906677246,222.76419639587402,314.85483169555664,191.78946733474731,284.3475341796875,199.10908699035645
0.43,299.2012596130371,231.13715171813965,308.5323715209961,222.90433645248413,314.7463035583496,191.8422532081604,284.2545700073242,199.14528608322144
0.47,299.0181541442871,231.2625503540039,308.04874420166016,223.08634042739868,314.4136428833008,191.86038494110107,284.17144775390625,199.27104949951172
0.5,298.4665870666504,231.29297733306885,307.25093841552734,223.09552431106567,313.7852478027344,191.92838430404663,284.0871047973633,199.28948163986206
0.53,297.34832763671875,231.2728714942932,306.90155029296875,223.03728818893433,313.4098434448242,191.93334102630615,283.9390182495117,199.2407512664795
0.57,294.64080810546875,231.16768598556519,305.7908058166504,222.99486637115479,312.72573471069336,191.64926290512085,282.5681686401367,199.1890811920166
0.6,292.8464126586914,231.06157779693604,304.22983169555664,223.03258895874023,312.0458984375,191.54010772705078,280.9005355834961,199.0251660346985
0.63,290.9445571899414,231.06226444244385,301.55569076538086,223.14170122146606,310.67434310913086,191.52294158935547,278.84876251220703,198.82837772369385
0.67,288.80199432373047,231.6821551322937,297.30762481689453,223.04340362548828,307.78076171875,191.7846179008484,277.14548110961914,198.81099700927734
0.7,283.48888397216797,230.91763973236084,295.1559066772461,223.4402847290039,306.9303894042969,191.86778783798218,274.15645599365234,197.61314392089844
0.73,277.98681259155273,230.24056434631348,291.6996383666992,224.24213647842407,305.03997802734375,192.16894626617432,271.9993591308594,195.87668180465698
0.77,271.0099792480469,229.11656856536865,284.5928382873535,224.0457558631897,300.78739166259766,192.35206604003906,270.45440673828125,194.86480236053467
0.8,264.9502182006836,228.84227514266968,281.4425277709961,220.2004337310791,299.87985610961914,191.94600105285645,267.2271728515625,194.3924117088318
0.83,258.65148544311523,224.6580719947815,273.6054039001465,217.98183917999268,297.3756980895996,192.12259769439697,264.6547508239746,192.6610779762268
0.87,251.27046585083008,221.92846298217773,263.1618118286133,218.6429500579834,290.8769226074219,193.84966135025024,262.6216506958008,191.1702847480774
0.9,244.3670654296875,216.1530876159668,254.9125862121582,216.9658613204956,287.424373626709,193.9212441444397,260.3074264526367,189.24542427062988
0.93,241.73152923583984,209.33476209640503,247.98065185546875,209.97415781021118,283.1194496154785,193.85002613067627,260.09998321533203,187.09562301635742
0.97,234.48003768920898,200.5268383026123,240.6436538696289,204.18788194656372,276.4877700805664,191.01018905639648,258.5256004333496,183.863046169281
