timestamp,right_wrist_x,right_wrist_y,left_wrist_x,left_wrist_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y
0.0,308.275203704834,186.86113357543945,319.97989654541016,177.5142467021942,338.69632720947266,134.14252996444702,285.0722122192383,150.09257555007935
0.03,308.8370704650879,188.69587182998657,320.38421630859375,177.46896028518677,338.8793182373047,134.2046821117401,285.07177352905273,150.14591932296753
0.07,308.9223098754883,189.48896884918213,320.6121826171875,177.46798396110535,338.9185333251953,134.21248197555542,285.1382064819336,150.1705527305603
0.1,308.9776611328125,189.95655298233032,320.5961608886719,177.59049654006958,338.75667572021484,134.63943600654602,285.2156639099121,150.37246942520142
0.13,308.9749526977539,190.15492916107178,320.10406494140625,177.5905179977417,338.11004638671875,134.87637162208557,285.2263832092285,150.5300009250641
0.17,308.955020904541,190.35027980804443,319.8843002319336,177.52978205680847,337.89730072021484,135.0832235813141,284.9953269958496,150.69950580596924
0.2,308.9564514160156,190.85631608963013,319.8304748535156,177.46302723884583,337.8376770019531,135.0987696647644,284.9111557006836,151.18825793266296
0.23,308.5072898864746,190.77750205993652,319.87499237060547,176.7285418510437,337.8689193725586,134.5862102508545,284.8591995239258,151.36337399482727
0.27,307.794132232666,190.76003551483154,319.9436378479004,176.3232386112213,337.86354064941406,134.3591022491455,284.6860694885254,151.4708125591278
0.3,307.02219009399414,190.69482564926147,319.7672653198242,176.07432961463928,337.72613525390625,134.1362965106964,284.13171768188477,151.8260657787323
0.33,306.4312171936035,190.64154624938965,319.2118453979492,175.57876467704773,337.3084259033203,134.08032417297363,283.58890533447266,152.37228155136108
0.37,305.9083557128906,190.61150550842285,317.9039001464844,175.34825563430786,336.1399459838867,134.0318727493286,282.6279067993164,152.9568314552307
0.4,304.4880676269531,190.58571338653564,315.61046600341797,175.3675353527069,334.76234436035156,133.8129723072052,281.1892318725586,153.17615032196045
0.43,302.39233016967773,190.36107301712036,312.74526596069336,175.31495332717896,332.0800018310547,133.8302457332611,280.0246238708496,153.39213252067566
0.47,297.69901275634766,189.93458032608032,310.02742767333984,174.44562792778015,329.03133392333984,133.15513372421265,277.8936767578125,153.03319931030273
0.5,291.649169921875,188.78241062164307,307.14752197265625,172.65586495399475,326.9480514526367,130.68632125854492,275.1401901245117,151.29037499427795
0.53,289.31753158569336,188.4677767753601,304.1056442260742,172.69102334976196,325.4300308227539,130.503169298172,272.80364990234375,150.52757620811462
0.57,282.9920959472656,186.49970054626465,301.07385635375977,172.8501534461975,322.9183578491211,130.13190865516663,270.0674057006836,148.48322868347168
0.6,275.41015625,183.54497909545898,292.7322006225586,173.5710883140564,318.3651351928711,130.297132730484,266.36011123657227,145.63981890678406
0.63,269.4170570373535,180.717351436615,286.79086685180664,172.6569378376007,314.77718353271484,130.4210615158081,263.0198669433594,142.76766657829285
0.67,261.9590187072754,174.90150690078735,279.2844772338867,170.70112466812134,311.80835723876953,130.48917889595032,260.6156539916992,139.0468418598175
0.7,254.52823638916016,172.04272270202637,270.73116302490234,170.45071363449097,305.57159423828125,133.29187273979187,258.02743911743164,135.5194365978241
0.73,247.47814178466797,170.77577590942383,264.5867347717285,168.66616487503052,299.25878524780273,134.5838177204132,255.22701263427734,133.8412320613861
0.77,239.89749908447266,165.42055249214172,254.69741821289062,165.417720079422,293.3567810058594,134.80154871940613,253.03861618041992,129.89140033721924
0.8,232.6993179321289,157.98385977745056,246.8447494506836,159.3747889995575,286.3344192504883,134.89097356796265,251.99962615966797,125.97751021385193
0.83,225.79450607299805,153.29613089561462,237.02770233154297,153.18832755088806,274.999942779541,134.78660345077515,252.08805084228516,125.07812261581421
0.87,222.73456573486328,144.6826672554016,236.01421356201172,146.48516535758972,270.9174156188965,134.75223898887634,252.1143341064453,122.3306393623352
