timestamp,right_wrist_x,right_wrist_y,left_wrist_x,left_wrist_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y
0.0,285.0545120239258,203.97079467773438,297.9655075073242,192.72727489471436,300.99544525146484,161.91184759140015,273.37268829345703,171.56196355819702
0.03,284.3519973754883,203.81340265274048,298.4442138671875,187.53687858581543,301.1465072631836,161.82387113571167,271.99254989624023,171.5456235408783
0.07,284.1288375854492,203.7439227104187,298.4724807739258,185.9769058227539,301.1587142944336,161.74765348434448,271.25024795532227,171.40344500541687
0.1,284.01281356811523,203.74074697494507,298.40789794921875,185.97503900527954,301.00467681884766,161.9788920879364,270.8833885192871,171.30227208137512
0.13,283.9353370666504,203.6721682548523,298.4066390991211,186.74384593963623,300.96811294555664,162.160542011261,270.6486129760742,171.27902269363403
0.17,283.8126754760742,203.5909938812256,298.38626861572266,187.18847036361694,300.90829849243164,162.3628556728363,270.50785064697266,171.2000584602356
0.2,283.72440338134766,203.54074001312256,298.2258605957031,187.46304273605347,300.7378578186035,162.61372804641724,270.433349609375,171.1094856262207
0.23,283.5281753540039,203.52338075637817,298.1766700744629,187.6312494277954,300.5697250366211,162.79404759407043,270.2913284301758,170.95911026000977
0.27,283.4619140625,203.5085964202881,298.1766700744629,187.7779769897461,300.4705810546875,163.1552016735077,270.1829528808594,170.95818758010864
0.3,283.3512878417969,203.46969366073608,298.1966209411621,187.97525882720947,300.2986717224121,163.3420443534851,270.16300201416016,170.94061374664307
0.33,283.3115577697754,203.45954418182373,298.2033157348633,188.09394121170044,300.1974105834961,163.49915742874146,270.1240539550781,170.9399914741516
0.37,283.21231842041016,203.3921456336975,298.18233489990234,188.15303564071655,299.95676040649414,163.48802089691162,270.0742721557617,170.84191918373108
0.4,283.0806541442871,202.99178838729858,297.9646301269531,187.4941349029541,299.504451751709,163.3750569820404,270.02197265625,170.58212041854858
0.43,280.9422302246094,203.0452823638916,297.66063690185547,186.71989917755127,299.130802154541,162.86818385124207,269.81618881225586,170.0126016139984
0.47,281.11888885498047,202.13502645492554,297.2254943847656,186.55216455459595,298.40341567993164,162.8490650653839,269.7396469116211,169.83842968940735
0.5,280.6949806213379,202.3026967048645,297.14147567749023,187.16628313064575,298.1095314025879,162.7000629901886,269.40120697021484,169.68467473983765
0.53,280.68323135375977,199.28913831710815,297.11780548095703,186.61945581436157,298.03768157958984,162.25892543792725,269.4173049926758,169.05757427215576
0.57,280.37792205810547,199.58733558654785,297.07149505615234,189.8854637145996,297.7378273010254,162.33290076255798,269.5076560974121,168.9227020740509
0.6,280.0692367553711,199.29036140441895,297.0123863220215,189.96009349822998,297.58386611938477,162.34649419784546,269.5267105102539,168.9491593837738
0.63,278.43700408935547,198.32646131515503,297.00769424438477,190.22477388381958,297.52674102783203,162.11426854133606,269.25060272216797,168.9767861366272
0.67,277.0894241333008,198.70282888412476,297.00145721435547,192.0456075668335,297.29516983032227,162.15725898742676,268.85217666625977,168.8766646385193
0.7,275.9628677368164,198.45419883728027,295.4215621948242,191.76528453826904,296.8202209472656,162.16350317001343,267.98025131225586,168.892103433609
0.73,275.2178955078125,198.18479776382446,294.89383697509766,191.0879945755005,296.18011474609375,161.66385054588318,266.83786392211914,168.92526626586914
0.77,272.39261627197266,197.88898229599,292.1293067932129,191.01965188980103,295.28371810913086,161.82883858680725,264.37551498413086,168.93240094184875
0.8,269.6541213989258,198.08006286621094,287.47615814208984,190.9511160850525,293.16680908203125,161.8369174003601,262.49624252319336,169.197199344635
0.83,265.99056243896484,197.65050172805786,282.591609954834,193.0424666404724,290.79294204711914,163.05575609207153,259.79467391967773,169.1117548942566
0.87,260.08270263671875,194.32713747024536,277.8761291503906,192.90537357330322,289.19260025024414,163.1061065196991,257.4178123474121,167.10453987121582
0.9,254.64914321899414,195.18885612487793,269.925479888916,194.68914985656738,287.3310852050781,163.4357500076294,253.15486907958984,166.750670671463
0.93,252.22415924072266,193.9413070678711,263.4922409057617,194.2348051071167,283.81567001342773,163.7101936340332,252.73223876953125,166.00338578224182
0.97,244.04891967773438,191.17225885391235,253.7224006652832,191.27585649490356,276.30096435546875,163.45362424850464,251.35290145874023,163.7214481830597
1.0,233.76033782958984,189.49463367462158,246.5715789794922,188.47614526748657,271.363582611084,163.4244954586029,248.82549285888672,162.50478744506836
1.03,227.24878311157227,183.8050675392151,251.3644790649414,176.02005243301392,270.8950424194336,160.7877552509308,245.69509506225586,159.45436477661133
1.07,224.6133041381836,175.38448691368103,234.54208374023438,168.93669247627258,265.2164649963379,160.9434199333191,244.40937042236328,154.60126161575317
1.1,218.162841796875,170.51012992858887,222.2746467590332,166.9179332256317,249.24222946166992,160.92795968055725,245.10234832763672,152.93850660324097
1.13,211.0778045654297,163.49236607551575,211.96136474609375,165.91031312942505,243.09112548828125,156.90139532089233,240.67035675048828,151.7378532886505
1.17,209.41608428955078,153.8134002685547,208.73537063598633,158.91448974609375,240.56875228881836,152.7711045742035,239.16767120361328,147.8888726234436
1.2,208.0332374572754,145.5178964138031,208.0307388305664,152.58294224739075,240.76091766357422,150.34327626228333,237.2367286682129,143.77145648002625
