timestamp,right_wrist_x,right_wrist_y,left_wrist_x,left_wrist_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y
0.0,320.50121307373047,212.8901481628418,331.3408660888672,205.43719053268433,340.81966400146484,175.6778883934021,310.43399810791016,178.2814335823059
0.03,320.3727340698242,211.76973581314087,331.1589050292969,205.22252798080444,340.6703567504883,174.9185013771057,310.3499412536621,177.6691174507141
0.07,320.29991149902344,211.50145053863525,330.9978485107422,205.10187149047852,340.5750274658203,174.66262936592102,310.2834129333496,177.31225490570068
0.1,320.2781677246094,211.5183162689209,330.8422088623047,205.09633541107178,340.1990509033203,174.60372805595398,310.22497177124023,177.1311628818512
0.13,320.27687072753906,211.54715538024902,330.7604217529297,205.06886959075928,339.8255157470703,174.49971199035645,310.1957702636719,177.04601883888245
0.17,320.2758026123047,211.56648874282837,330.77919006347656,204.92613315582275,339.83245849609375,174.2426598072052,310.185489654541,177.01837062835693
0.2,320.2914047241211,211.6564178466797,330.80718994140625,204.85077381134033,339.84169006347656,174.00995135307312,310.1853942871094,177.00619339942932
0.23,320.30113220214844,211.66521549224854,330.84815979003906,204.77736711502075,339.9132537841797,173.91158938407898,310.18932342529297,177.0093047618866
0.27,320.35621643066406,211.68675899505615,330.8374786376953,204.81714963912964,339.92042541503906,173.92695307731628,310.21236419677734,177.01844573020935
0.3,320.4529571533203,211.6978096961975,330.84266662597656,204.85405683517456,339.97703552246094,173.9483678340912,310.21570205688477,177.02078461647034
0.33,320.5470657348633,211.69585704803467,331.1212921142578,204.8488426208496,340.2947235107422,173.960223197937,310.184383392334,177.02335953712463
0.37,320.62206268310547,211.62631273269653,331.3745880126953,204.90890264511108,340.6130599975586,174.01968240737915,310.0455856323242,177.04969882965088
0.4,320.7286071777344,211.58981323242188,331.5220642089844,205.31185626983643,341.03240966796875,174.09156560897827,309.9324035644531,177.11185097694397
0.43,321.10118865966797,211.60348176956177,331.6761016845703,205.57735204696655,341.0475158691406,174.12868738174438,309.93160247802734,177.27894186973572
0.47,321.2299346923828,211.60719394683838,331.7781066894531,205.63657522201538,340.73265075683594,174.27586555480957,309.92990493774414,177.33394861221313
0.5,321.2541961669922,211.5877103805542,331.62784576416016,205.63254117965698,339.7177505493164,174.34016346931458,309.9076461791992,177.3381543159485
0.53,321.1812210083008,211.49909019470215,331.7278289794922,204.2618465423584,339.7434997558594,174.2708444595337,309.82452392578125,177.4048125743866
