timestamp,right_wrist_x,right_wrist_y,left_wrist_x,left_wrist_y
0.0,318.14029693603516,208.39418649673462,326.28684997558594,204.61815118789673
0.03,318.01828384399414,208.30657482147217,326.3632583618164,204.17715311050415
0.07,317.9444885253906,208.30623149871826,326.48311614990234,204.00021314620972
0.1,317.9445266723633,208.48001718521118,326.485595703125,204.05896425247192
0.13,317.9465675354004,208.67169857025146,326.4964294433594,204.26828384399414
0.17,317.9596519470215,208.95712852478027,326.4967727661133,204.47268962860107
0.2,317.97555923461914,209.1673707962036,326.5140151977539,205.21130561828613
0.23,317.9878234863281,209.41540002822876,326.53175354003906,205.76929092407227
0.27,317.99625396728516,209.66109037399292,326.55174255371094,206.33279085159302
0.3,318.0562973022461,209.8670196533203,326.5792465209961,206.74692392349243
0.33,318.08847427368164,209.99340534210205,326.59523010253906,207.06308126449585
0.37,318.0997848510742,210.19875526428223,326.6356658935547,207.24248886108398
0.4,318.21720123291016,210.52467584609985,326.7737579345703,207.48322248458862
0.43,318.2832336425781,210.78227519989014,326.8906784057617,207.8275752067566
0.47,318.5237693786621,210.95301389694214,327.08526611328125,208.08717012405396
0.5,318.74134063720703,211.09487056732178,327.38121032714844,208.55518341064453
0.53,318.77628326416016,211.16975784301758,327.63267517089844,208.60129594802856
0.57,318.5139846801758,211.16374969482422,327.61829376220703,208.5557198524475
0.6,316.6160583496094,211.00805282592773,326.57981872558594,208.510422706604
0.63,313.3330726623535,211.04150533676147,323.9265441894531,208.3824920654297
0.67,307.781982421875,211.03903770446777,319.6699905395508,207.76957511901855
0.7,300.4421043395996,210.96713304519653,316.3360595703125,207.38983869552612
0.73,292.39200592041016,211.09888315200806,311.30443572998047,206.90598964691162
0.77,282.5504684448242,211.0898494720459,301.3603210449219,206.90453052520752
0.8,277.780818939209,205.89232921600342,289.09250259399414,208.65427494049072
0.83,266.04869842529297,200.03786087036133,279.6236801147461,204.6007490158081
0.87,256.697940826416,193.14499139785767,266.8907165527344,197.06365585327148
0.9,249.6320915222168,184.18139219284058,251.10462188720703,188.66426467895508
0.93,241.96033477783203,170.81796169281006,243.54496002197266,176.3204061985016
0.97,243.4330177307129,157.6980757713318,236.29924774169922,162.9873812198639
1.0,238.17899703979492,140.1268172264099,238.7460708618164,147.16599583625793
1.03,238.1319808959961,122.96773910522461,240.16420364379883,133.4235692024231
1.07,245.00934600830078,108.56357932090759,246.88556671142578,116.08773350715637
1.1,243.93070220947266,94.2950427532196,255.33878326416016,112.09420323371887
1.13,252.0863914489746,86.92426264286041,316.8776321411133,125.96837997436523
1.17,264.3046569824219,80.81655621528625,321.09928131103516,136.50394678115845
1.2,278.4981346130371,78.62065851688385,317.06878662109375,134.9819540977478
1.23,283.56786727905273,85.11593878269196,303.21786880493164,107.93291687965393
1.27,275.7234191894531,92.61802911758423,291.329402923584,103.3933424949646
1.3,285.20944595336914,126.74515843391418,270.29565811157227,117.66757607460022
1.33,282.1285057067871,159.35023069381714,245.6151580810547,147.62069463729858
1.37,278.77559661865234,176.53186082839966,263.4273147583008,172.37939357757568
1.4,296.08264923095703,187.03365325927734,298.2670021057129,184.85750198364258
1.43,312.7616310119629,189.2873740196228,328.50337982177734,183.9317750930786
1.47,338.5645294189453,178.96992444992065,349.73827362060547,173.0395495891571
1.5,364.94789123535156,165.30177354812622,365.4621124267578,167.11714625358582
1.53,385.32936096191406,136.392742395401,383.6277770996094,134.79172110557556
1.57,390.595703125,107.20080256462097,365.0010681152344,103.48536372184753
1.6,387.9351043701172,85.00322699546814,353.7856674194336,93.36402654647827
1.63,383.8786315917969,67.99145579338074,349.39205169677734,99.8753035068512
1.67,373.07090759277344,55.97582459449768,353.8264465332031,80.32550275325775
1.7,363.92261505126953,48.802648186683655,339.37000274658203,63.44254195690155
1.74,347.85472869873047,52.83296763896942,325.70640563964844,60.10644257068634
1.77,333.69773864746094,49.28061783313751,315.41845321655273,74.64244902133942
1.8,326.21925354003906,66.80280268192291,314.6646499633789,64.13205742835999
1.84,323.2126235961914,68.92007946968079,313.5870933532715,70.5601054430008
1.87,330.3443908691406,138.97225499153137,314.54334259033203,72.8599762916565
1.9,320.8966827392578,92.03678369522095,313.86966705322266,76.64780259132385
1.94,319.5737648010254,84.44053709506989,314.90543365478516,78.73500645160675
1.97,319.48856353759766,84.373379945755,313.5324478149414,79.49941992759705
2.0,320.2018737792969,85.19523024559021,330.3038787841797,102.12345600128174
2.04,321.8988800048828,85.35649001598358,336.7062759399414,111.49245500564575
2.07,323.3208465576172,85.56923747062683,327.2438049316406,94.73243594169617
2.1,322.9057312011719,84.69080865383148,327.4373245239258,91.79306745529175
2.14,323.29750061035156,85.51460087299347,324.9730682373047,106.27341270446777
2.17,323.34312438964844,88.13617587089539,337.8266143798828,149.77343559265137
2.2,327.6476287841797,94.11267399787903,339.2550277709961,152.83454418182373
2.24,329.4971466064453,99.03503179550171,341.24481201171875,152.94729351997375
2.27,329.6005630493164,96.74851298332214,340.8556365966797,134.4986093044281
2.3,331.1939239501953,101.77574515342712,351.5496063232422,165.64560055732727
2.34,336.3494110107422,102.28959202766418,348.4981155395508,153.7030327320099
2.37,348.0198669433594,103.95910620689392,332.3171615600586,104.13842797279358
2.4,349.2268371582031,102.15056777000427,324.6126937866211,99.71648454666138
2.44,346.2125015258789,100.27907252311707,322.6016616821289,99.39542412757874
2.47,334.0925979614258,95.63081502914429,318.94399642944336,92.6541531085968
2.5,327.6953887939453,92.82547116279602,316.80566787719727,93.54706048965454
2.54,327.2996139526367,92.52533197402954,315.1418113708496,92.81396985054016
