timestamp,right_wrist_x,right_wrist_y,left_wrist_x,left_wrist_y
0.0,299.6845054626465,207.76448965072632,306.98055267333984,193.59965801239014
0.03,299.6652603149414,207.76427507400513,308.3329772949219,193.72591495513916
0.07,299.63415145874023,208.01515817642212,309.0840530395508,194.56499576568604
0.1,298.89842987060547,208.37401628494263,310.31808853149414,195.63504695892334
0.13,298.5009765625,208.550226688385,310.17688751220703,195.8774971961975
0.17,298.2645797729492,208.71618032455444,310.0651168823242,196.0579776763916
0.2,298.14876556396484,208.78087520599365,309.89099502563477,196.2088680267334
0.23,297.9294967651367,208.72467756271362,309.82208251953125,196.19678735733032
0.27,297.88217544555664,208.64888906478882,309.7904968261719,196.15872144699097
0.3,297.83334732055664,208.33725929260254,309.75830078125,196.1372423171997
0.33,297.85104751586914,208.30500841140747,309.9127769470215,196.11353158950806
0.37,297.927303314209,208.35165739059448,309.8066711425781,196.0951852798462
0.4,298.2073974609375,208.3499836921692,309.4731140136719,196.08866214752197
0.43,298.1742858886719,206.45134449005127,309.2901611328125,193.6765193939209
0.47,298.22290420532227,205.15221118927002,308.92024993896484,193.16190004348755
0.5,298.23904037475586,203.80533456802368,309.03026580810547,191.08971118927002
0.53,298.3796691894531,202.8882336616516,309.0452575683594,189.73845720291138
0.57,298.29654693603516,200.28398036956787,308.4675979614258,188.83835077285767
0.6,298.1842041015625,198.53453636169434,308.3944320678711,188.62782955169678
0.63,297.7581787109375,197.31338024139404,307.94946670532227,187.51904726028442
0.67,296.41937255859375,197.63129711151123,307.3219299316406,187.67300605773926
0.7,293.81317138671875,198.17954063415527,305.4684066772461,187.76930809020996
0.73,289.80884552001953,199.5539903640747,303.8920021057129,189.39972639083862
0.77,282.4905014038086,199.73337650299072,300.16448974609375,188.793203830719
0.8,276.6861343383789,196.6578483581543,291.5261459350586,188.77771139144897
0.83,265.8467102050781,193.77413034439087,280.8640480041504,188.42677116394043
0.87,252.94391632080078,191.46118640899658,273.41678619384766,179.8735499382019
0.9,241.90006256103516,186.1521291732788,258.5127639770508,177.31080651283264
0.93,231.22323989868164,178.5795772075653,284.29920196533203,152.66374111175537
0.97,225.93996047973633,163.95339488983154,254.31880950927734,147.8416121006012
1.0,216.50596618652344,156.7302703857422,232.08377838134766,148.06764721870422
1.03,218.42424392700195,141.75066947937012,216.79332733154297,142.912677526474
1.07,203.11466217041016,132.96220779418945,212.50494003295898,134.72970843315125
1.1,199.40282821655273,119.13681507110596,319.6986961364746,143.87301564216614
1.13,204.82528686523438,106.84073209762573,296.99920654296875,101.62024140357971
1.17,206.5537452697754,88.9459776878357,291.90258026123047,106.42475366592407
1.2,212.80790328979492,77.37769067287445,287.65628814697266,118.9060914516449
1.23,222.82438278198242,65.4159826040268,295.6569290161133,107.28308200836182
1.27,249.23208236694336,77.49864220619202,276.92373275756836,64.29913222789764
1.3,275.55084228515625,78.68802487850189,253.76195907592773,59.505552649497986
1.33,282.24802017211914,91.26527309417725,255.83860397338867,54.76530611515045
1.37,277.5807762145996,91.74759864807129,259.0017318725586,52.74169743061066
1.4,269.6297836303711,51.01334631443024,259.2564392089844,49.02291119098663
1.43,263.4157371520996,51.26288831233978,260.62488555908203,52.58656919002533
1.47,260.9703063964844,53.78101587295532,260.33748626708984,55.96487581729889
1.5,255.94205856323242,60.15862226486206,260.6217575073242,63.996707797050476
1.53,237.80927658081055,71.8072360754013,339.3416976928711,172.57845640182495
1.57,227.31374740600586,106.43508553504944,259.82128143310547,127.52233386039734
1.6,230.7424545288086,147.98009991645813,259.67737197875977,143.63632678985596
1.63,292.24817276000977,170.29809594154358,292.7156448364258,161.02271676063538
1.67,329.2627716064453,166.3602912425995,304.72991943359375,95.02958178520203
1.7,350.2664566040039,141.08708024024963,378.96522521972656,135.69719195365906
1.74,364.02576446533203,121.99511647224426,394.8958206176758,109.03711795806885
1.77,373.47095489501953,85.48432409763336,394.6044158935547,67.7644282579422
1.8,367.7057647705078,53.2357120513916,356.7447280883789,42.7910453081131
1.84,343.35865020751953,31.90489500761032,346.88880920410156,37.94301688671112
1.87,337.2426223754883,37.49241650104523,327.9742431640625,48.32494139671326
1.9,331.50035858154297,46.369439363479614,322.8321075439453,41.652943789958954
1.94,330.3977966308594,54.2882376909256,331.06590270996094,49.31857109069824
1.97,303.90356063842773,24.098328351974487,299.7018814086914,21.694717705249786
2.0,281.983699798584,29.742296934127808,283.5091209411621,26.967605352401733
2.04,268.6556625366211,34.41267728805542,292.75257110595703,32.25009799003601
2.07,267.93201446533203,38.65808844566345,326.9643020629883,44.370185136795044
