timestamp,right_wrist_x,right_wrist_y,left_wrist_x,left_wrist_y
0.0,309.6355628967285,207.48504638671875,316.164608001709,206.41679763793945
0.03,309.3899154663086,207.46569156646729,316.16878509521484,206.77617073059082
0.07,309.2030906677246,207.45558500289917,316.2131118774414,207.00254917144775
0.1,309.09252166748047,207.43236780166626,316.33304595947266,207.09146976470947
0.13,309.014835357666,207.4102234840393,316.35284423828125,207.10355043411255
0.17,308.96093368530273,207.39807844161987,316.3343811035156,207.10224151611328
0.2,308.9057922363281,207.3817491531372,316.33899688720703,207.16060638427734
0.23,308.88614654541016,207.36320972442627,316.34960174560547,207.2431755065918
0.27,308.8637161254883,207.3453140258789,316.4030075073242,207.25323915481567
0.3,308.87866973876953,207.39335775375366,316.42343521118164,207.325701713562
0.33,308.8665771484375,207.42953538894653,316.41956329345703,207.47017621994019
0.37,308.86159896850586,207.47262239456177,316.42017364501953,207.5904893875122
0.4,308.86119842529297,207.496440410614,316.45639419555664,207.616925239563
0.43,308.86362075805664,207.51139640808105,316.48855209350586,207.62806177139282
0.47,308.90344619750977,207.5982141494751,316.55797958374023,207.63052940368652
0.5,308.8920593261719,207.6931858062744,316.84741973876953,207.8654909133911
0.53,308.86707305908203,207.8345274925232,316.9003677368164,208.21477890014648
0.57,308.7077331542969,208.13414096832275,316.7057800292969,208.66794347763062
0.6,307.78711318969727,208.18445920944214,315.64403533935547,208.60095262527466
0.63,303.87821197509766,208.17304372787476,312.2391700744629,208.21868419647217
0.67,298.6674499511719,208.26642751693726,307.89297103881836,208.11006546020508
0.7,291.5628433227539,208.63129377365112,302.7547264099121,207.90162563323975
0.73,281.933536529541,208.5936141014099,299.10396575927734,206.3902759552002
0.77,275.91846466064453,209.04894590377808,289.13692474365234,206.44213914871216
0.8,270.2005958557129,208.17445993423462,279.97228622436523,206.4763855934143
0.83,259.915771484375,204.22255754470825,268.8694763183594,205.53990840911865
0.87,250.36579132080078,195.21687984466553,258.9308547973633,199.08614873886108
0.9,240.30542373657227,188.36969375610352,248.05110931396484,188.82062673568726
0.93,232.58209228515625,173.96409630775452,236.37981414794922,175.1143455505371
0.97,231.52202606201172,155.13129830360413,228.78192901611328,158.9998161792755
1.0,227.79529571533203,139.31306719779968,232.8710174560547,143.50881457328796
1.03,230.6814956665039,124.6373176574707,242.16381072998047,130.94980001449585
1.07,239.50876235961914,104.55398797988892,244.31791305541992,117.24026799201965
1.1,245.14780044555664,94.76245522499084,246.97216033935547,111.73817753791809
1.13,263.30982208251953,83.81237983703613,268.5651206970215,103.67514610290527
1.17,270.9328842163086,75.89861869812012,298.54543685913086,126.50884509086609
1.2,284.99011993408203,75.90928852558136,289.60628509521484,125.74557423591614
1.23,295.80007553100586,78.49478244781494,308.2823181152344,167.99771547317505
1.27,289.0281105041504,84.14663672447205,302.86128997802734,96.87177658081055
1.3,282.12467193603516,92.19505548477173,277.05318450927734,99.07921314239502
1.33,282.4447250366211,115.13484120368958,256.7234420776367,115.52946925163269
1.37,272.23087310791016,149.3712329864502,247.71732330322266,146.80332899093628
1.4,268.1948471069336,178.80046248435974,259.46277618408203,173.5102880001068
1.43,285.9107971191406,188.78745317459106,294.9983596801758,185.7880139350891
1.47,313.85595321655273,187.91848182678223,319.65877532958984,182.89099216461182
1.5,339.2375946044922,175.06909132003784,343.1306838989258,169.71957564353943
1.53,342.3175048828125,162.22772598266602,365.6438446044922,161.43144249916077
1.57,363.4437942504883,136.64333581924438,378.10272216796875,132.17845559120178
1.6,364.1961669921875,115.4223096370697,382.037353515625,106.47162795066833
1.63,361.1207580566406,101.39235019683838,375.52330017089844,83.20705354213715
1.67,358.98693084716797,85.25941550731659,365.70770263671875,69.85069870948792
1.7,352.5678253173828,75.06127059459686,286.2959289550781,88.13548386096954
1.74,346.0383605957031,60.16746282577515,302.4326515197754,54.39762353897095
1.77,328.8936996459961,56.910316944122314,302.0804214477539,76.65793597698212
1.8,306.4520263671875,60.20854890346527,301.1637878417969,66.97547793388367
1.84,300.7124328613281,110.42025804519653,310.5462646484375,120.07821679115295
1.87,294.60887908935547,76.50126814842224,310.23914337158203,76.67797207832336
1.9,296.29663467407227,72.6039057970047,307.83823013305664,70.47286927700043
1.94,294.85204696655273,74.70580279827118,307.02688217163086,73.80966067314148
1.97,299.23681259155273,78.60206544399261,326.1717987060547,75.66416680812836
2.0,308.5886001586914,78.7818431854248,324.2236328125,81.695596575737
2.04,302.6869583129883,77.08056628704071,327.93140411376953,83.9306491613388
2.07,303.2582092285156,82.92202591896057,326.44039154052734,91.23306512832642
2.1,303.7874412536621,82.65975952148438,326.73065185546875,86.43161594867706
2.14,315.99023818969727,86.45987033843994,330.46375274658203,100.47133326530457
2.17,317.23690032958984,86.05594038963318,328.91456604003906,93.60856890678406
2.2,321.33934020996094,90.92687487602234,328.80359649658203,90.84742784500122
2.24,319.409122467041,101.39400243759155,330.1839065551758,101.29512548446655
2.27,321.0498046875,120.37667155265808,328.5984420776367,98.4016764163971
2.3,324.1783905029297,114.98392939567566,327.7294158935547,99.02119159698486
2.34,322.81105041503906,122.46457815170288,323.81614685058594,98.4123945236206
2.37,321.7942428588867,114.33184146881104,312.9241943359375,84.37886238098145
2.4,315.43834686279297,81.53601050376892,312.05297470092773,101.07391834259033
2.44,315.0724411010742,81.96337223052979,312.58737564086914,99.21733617782593
