timestamp,right_wrist_x,right_wrist_y,left_wrist_x,left_wrist_y
0.0,298.40099334716797,217.91686534881592,304.403133392334,211.28522157669067
0.03,299.0677833557129,217.94287204742432,304.40160751342773,210.91179370880127
0.07,299.47933197021484,217.9546308517456,304.40393447875977,210.77959299087524
0.1,299.76184844970703,217.94516801834106,304.41394805908203,210.52265882492065
0.13,299.935302734375,217.7612328529358,304.41335678100586,209.79183197021484
0.17,299.9790382385254,217.44316577911377,304.3684768676758,209.36257123947144
0.2,299.99303817749023,217.1573281288147,304.3638229370117,209.18018102645874
0.23,299.97955322265625,216.58449411392212,304.09189224243164,208.83391857147217
0.27,299.97371673583984,216.19531631469727,303.9827537536621,208.66386651992798
0.3,299.968318939209,215.92010021209717,303.85812759399414,208.48656177520752
0.33,299.98865127563477,215.76717138290405,303.73748779296875,207.89894342422485
0.37,299.9842834472656,215.45223712921143,303.7229537963867,207.41835594177246
0.4,299.8722457885742,215.02512216567993,303.703670501709,206.96950435638428
0.43,299.7068214416504,214.83155250549316,303.67868423461914,206.84601545333862
0.47,299.50735092163086,214.6077275276184,303.65819931030273,206.4566445350647
0.5,298.6785888671875,214.34463500976562,303.72814178466797,206.50857210159302
0.53,297.1335983276367,214.0418028831482,303.6773109436035,206.61884307861328
0.57,296.3283157348633,213.95286083221436,302.48226165771484,206.6954255104065
0.6,293.7748718261719,213.80136966705322,301.4851760864258,207.73861169815063
0.63,290.5552673339844,212.8780460357666,300.2519226074219,207.36713647842407
0.67,288.3742332458496,212.79770851135254,298.85534286499023,207.68848657608032
0.7,286.22854232788086,212.87890434265137,296.657772064209,207.6927351951599
0.73,283.70615005493164,212.93505907058716,290.3886032104492,207.8534746170044
0.77,279.96938705444336,212.88875341415405,286.0066795349121,211.0907506942749
0.8,276.1767578125,212.92016744613647,279.5224952697754,212.0329785346985
0.83,269.81313705444336,213.13279151916504,274.34520721435547,213.55469226837158
0.87,264.06726837158203,210.51465511322021,267.82154083251953,213.56769561767578
0.9,262.2300720214844,205.44268369674683,263.2156753540039,212.45174646377563
0.93,253.84004592895508,206.070556640625,256.02441787719727,211.1757230758667
0.97,248.84376525878906,205.19117832183838,249.6308135986328,209.14329528808594
1.0,246.82857513427734,198.11546802520752,246.31017684936523,204.95426416397095
1.03,247.62073516845703,190.10458946228027,244.97076034545898,198.39647769927979
