timestamp,right_wrist_x,right_wrist_y,left_wrist_x,left_wrist_y
0.0,318.6514663696289,198.44812631607056,330.03509521484375,190.4362177848816
0.03,318.6054992675781,198.48666429519653,330.07205963134766,191.15464210510254
0.07,318.21462631225586,198.68592023849487,331.2256622314453,194.1591238975525
0.1,318.1009864807129,199.0079140663147,330.74058532714844,194.0637445449829
0.13,317.7119445800781,199.11717653274536,330.2622604370117,193.92085790634155
0.17,317.6228904724121,199.1843819618225,329.48944091796875,193.4991717338562
0.2,317.5831985473633,199.45116519927979,328.63128662109375,193.24848175048828
0.23,317.50614166259766,199.58057641983032,328.62693786621094,192.59357213974
0.27,317.40442276000977,199.57319498062134,328.5508346557617,192.20958709716797
0.3,317.23690032958984,199.22021627426147,328.45767974853516,191.51281356811523
0.33,317.232723236084,199.198157787323,328.2329559326172,191.4694046974182
0.37,317.2344970703125,198.56110095977783,328.27686309814453,190.3926157951355
0.4,317.222957611084,197.9247522354126,328.2578659057617,189.7563099861145
0.43,317.1322250366211,197.8754425048828,328.2965087890625,189.03992414474487
0.47,317.02234268188477,197.887544631958,328.3164596557617,188.80989789962769
0.5,316.94061279296875,197.89844512939453,328.3250045776367,188.44619035720825
0.53,315.8955764770508,197.45665311813354,328.03016662597656,187.6984977722168
0.57,314.397029876709,197.4739909172058,327.33394622802734,187.62925386428833
0.6,310.8721923828125,197.67264604568481,327.46002197265625,186.95335865020752
0.63,307.39694595336914,197.79690742492676,327.68131256103516,185.57414531707764
0.67,303.9271545410156,197.89299488067627,323.3081817626953,185.74896097183228
0.7,298.507022857666,197.6858425140381,314.0053939819336,185.8654546737671
0.73,293.9629554748535,194.30301904678345,309.35619354248047,184.34691667556763
0.77,284.8566246032715,189.5383644104004,297.1919822692871,184.30434465408325
0.8,278.05652618408203,183.5710072517395,286.32640838623047,183.95617246627808
0.83,268.3133888244629,177.8391695022583,284.0242385864258,170.78580737113953
0.87,263.6518859863281,169.45942282676697,282.42950439453125,160.12788891792297
0.9,248.34606170654297,164.39911365509033,278.61215591430664,144.96479272842407
0.93,245.42041778564453,152.22794651985168,263.3599853515625,140.56521892547607
0.97,243.95938873291016,139.81828808784485,240.58712005615234,136.90217971801758
1.0,247.98725128173828,134.44920301437378,239.92528915405273,128.05261731147766
1.03,238.507080078125,112.49932408332825,239.03587341308594,116.81695103645325
1.07,237.0884132385254,104.18863892555237,246.08844757080078,110.21082043647766
1.1,244.84731674194336,96.54825925827026,253.9120101928711,103.9470362663269
1.13,255.12056350708008,94.40792083740234,263.0552101135254,102.18483567237854
1.17,262.4233055114746,87.35343217849731,264.0855407714844,93.93754720687866
1.2,268.9321517944336,80.89540243148804,271.0736083984375,83.1431096792221
1.23,276.30706787109375,95.35309910774231,275.67270278930664,92.65153527259827
1.27,287.9789352416992,100.11360168457031,274.44021224975586,91.8153190612793
1.3,283.93606185913086,98.81123900413513,273.6056900024414,89.76941049098969
1.33,278.4348678588867,81.34777843952179,277.56982803344727,85.10343968868256
1.37,276.24780654907227,87.55297243595123,267.95520782470703,90.15585780143738
1.4,302.79672622680664,152.2682011127472,264.37326431274414,109.69672679901123
1.43,298.48602294921875,159.7534954547882,257.4148178100586,133.92974495887756
1.47,277.2254943847656,160.1274275779724,273.6038589477539,155.80918908119202
1.5,292.7406692504883,176.59113764762878,304.4578170776367,177.8917407989502
1.53,319.60439682006836,183.35209608078003,333.7837600708008,180.92731475830078
1.57,346.204833984375,177.1902573108673,358.1301498413086,164.29107427597046
1.6,370.3456115722656,167.19677567481995,359.44549560546875,142.1133255958557
1.63,386.0871124267578,126.80935978889465,361.7728805541992,126.14207983016968
1.67,382.96958923339844,94.43529009819031,379.9037170410156,94.8330295085907
1.7,371.8269348144531,74.95798408985138,370.4863739013672,86.4365941286087
1.74,362.8004455566406,50.69447457790375,352.30716705322266,48.31653535366058
1.77,355.65834045410156,43.580534756183624,356.80442810058594,59.34934079647064
1.8,343.1834030151367,41.799110770225525,345.6036376953125,37.79405236244202
1.84,332.5743865966797,48.41931760311127,326.5684509277344,46.915735602378845
1.87,334.7303771972656,58.83882522583008,329.35203552246094,56.855385303497314
1.9,334.6797180175781,66.08974277973175,330.88634490966797,61.443931460380554
1.94,339.6206283569336,66.11680090427399,333.6970901489258,66.7079222202301
1.97,340.9364700317383,65.51230609416962,343.5057830810547,89.70438301563263
2.0,338.3156204223633,65.92110693454742,342.4859619140625,84.09396886825562
2.04,338.34728240966797,66.77060008049011,345.72620391845703,82.31417298316956
2.07,340.7489013671875,68.12320590019226,356.33472442626953,99.64400053024292
2.1,340.73097229003906,68.74990940093994,348.7397003173828,82.47611939907074
2.14,344.6708297729492,70.3897100687027,351.25682830810547,77.47096180915833
2.17,342.4639892578125,70.61886727809906,350.81321716308594,74.70012724399567
2.2,346.2259292602539,72.13603734970093,346.85585021972656,69.3621289730072
2.24,348.29044342041016,72.26519644260406,346.6987609863281,70.18836200237274
2.27,349.15252685546875,77.09401488304138,355.8983612060547,79.84897077083588
2.3,348.98921966552734,76.53903901576996,340.9470748901367,72.98481702804565
2.34,354.41097259521484,78.24663519859314,348.1713104248047,102.98019647598267
2.37,354.98958587646484,77.8093010187149,361.66160583496094,97.72802352905273
2.4,359.3653106689453,80.74127197265625,362.82562255859375,93.95270705223083
2.44,368.8113784790039,81.99669063091278,369.6971893310547,94.98821139335632
2.47,375.4217529296875,82.9705148935318,378.7858581542969,95.24858951568604
2.5,374.0644073486328,85.87318539619446,375.11878967285156,93.5774552822113
2.54,376.56028747558594,85.71041285991669,377.86399841308594,92.53558874130249
