timestamp,right_wrist_x,right_wrist_y,left_wrist_x,left_wrist_y
0.0,313.262939453125,219.64274883270264,327.63084411621094,213.29447507858276
0.03,312.2797203063965,219.28693771362305,327.93212890625,212.82360792160034
0.07,312.06430435180664,219.11583423614502,327.99560546875,212.7014708518982
0.1,311.9990921020508,219.11810874938965,328.1053924560547,212.46329069137573
0.13,312.0107078552246,219.13716316223145,328.11859130859375,212.46878385543823
0.17,312.0206642150879,219.21149253845215,328.14064025878906,212.5574254989624
0.2,312.02768325805664,219.21481847763062,328.17649841308594,212.94357776641846
0.23,312.041072845459,219.2389154434204,328.24310302734375,213.15881967544556
0.27,312.07080841064453,219.27550077438354,328.35784912109375,213.0904769897461
0.3,312.1077537536621,219.27878379821777,328.38890075683594,212.85733938217163
0.33,312.23703384399414,219.30588483810425,328.4801483154297,212.62587547302246
0.37,312.7207565307617,219.4327211380005,328.47923278808594,212.741060256958
0.4,313.12780380249023,219.4979953765869,328.68553161621094,212.89742231369019
0.43,313.48052978515625,219.53674793243408,329.34207916259766,212.89437532424927
0.47,313.77986907958984,219.53696250915527,330.2762222290039,212.61287212371826
0.5,313.82564544677734,219.48336124420166,330.5305862426758,212.42374420166016
0.53,313.61108779907227,219.3763518333435,330.47874450683594,211.35483026504517
0.57,311.7136001586914,219.21095609664917,327.48592376708984,211.98798179626465
0.6,307.70477294921875,218.89263153076172,322.40379333496094,213.31352949142456
0.63,302.86853790283203,219.1369915008545,319.1176414489746,212.2074294090271
0.67,295.9846496582031,216.23106479644775,314.0794372558594,210.30471324920654
0.7,286.9685363769531,213.41309309005737,311.7347717285156,202.53308773040771
0.73,280.0277328491211,213.14146041870117,308.22315216064453,201.6098713874817
0.77,270.5036926269531,206.91008806228638,295.86536407470703,195.84007501602173
0.8,262.3594284057617,198.28979015350342,281.92943572998047,195.6054139137268
0.83,255.2170753479004,192.01430082321167,274.2348861694336,195.75581073760986
0.87,251.01089477539062,182.02736377716064,274.77807998657227,182.09150075912476
0.9,248.4480094909668,171.70379877090454,261.00887298583984,173.00969123840332
0.93,246.78045272827148,163.24414372444153,252.3284912109375,164.4940960407257
0.97,246.6158676147461,152.02986001968384,251.0987663269043,154.4977605342865
1.0,246.51004791259766,141.4411747455597,250.60672760009766,142.0779526233673
1.03,249.5947265625,132.1511721611023,255.26678085327148,135.51008105278015
1.07,252.5545310974121,120.68107008934021,252.90882110595703,129.53965544700623
1.1,253.89881134033203,115.35796880722046,259.01281356811523,126.73327088356018
1.13,259.1270446777344,106.5747857093811,260.94905853271484,115.87023854255676
1.17,264.7346878051758,114.28711295127869,265.2364730834961,119.08846020698547
1.2,266.48351669311523,104.76168751716614,266.0264587402344,109.45009231567383
1.23,268.25672149658203,109.76462960243225,266.3126564025879,108.11020016670227
1.27,266.84818267822266,103.67980241775513,269.4745445251465,109.21016335487366
1.3,265.0071716308594,104.50792908668518,270.0740623474121,108.32961559295654
1.33,264.3209457397461,108.42075705528259,268.28149795532227,111.98037028312683
1.37,258.5579490661621,112.99392342567444,270.40822982788086,113.62613081932068
1.4,255.53821563720703,136.09278559684753,260.29659271240234,133.47715973854065
1.43,256.53106689453125,168.00328373908997,325.71102142333984,167.9832100868225
1.47,274.27011489868164,197.21458911895752,299.6372604370117,189.75096702575684
1.5,302.1175765991211,209.16413068771362,317.02770233154297,206.90174102783203
1.53,324.0309524536133,214.11381483078003,344.59144592285156,207.14142322540283
1.57,350.4732894897461,208.1571865081787,364.56836700439453,197.81787157058716
1.6,365.1539611816406,189.3376064300537,372.46307373046875,181.76605224609375
1.63,365.57788848876953,170.89569211006165,384.24083709716797,165.85345029830933
1.67,342.9460906982422,182.0742702484131,397.6441192626953,142.78088450431824
1.7,354.0303039550781,127.7211606502533,395.4261016845703,121.0105848312378
1.74,381.14505767822266,106.4630663394928,393.9822769165039,101.43160700798035
1.77,358.8431167602539,90.33464312553406,395.8125305175781,85.73551297187805
1.8,371.82315826416016,91.48476362228394,389.8811721801758,76.08908236026764
1.84,379.5615768432617,73.33239912986755,380.4173278808594,70.05251884460449
1.87,378.5786437988281,60.19316911697388,359.7218322753906,67.13489770889282
1.9,374.39483642578125,58.41877520084381,352.9190444946289,71.35591685771942
1.94,369.3544006347656,59.272871017456055,338.5028839111328,66.60154581069946
1.97,366.0811996459961,58.25252115726471,345.8305358886719,66.19740128517151
2.0,364.57359313964844,59.93694841861725,346.44519805908203,72.96576797962189
2.04,357.0638656616211,63.88095438480377,333.00132751464844,64.77293372154236
2.07,349.6912384033203,66.00164830684662,337.3824691772461,69.08045411109924
2.1,341.3646697998047,77.7616810798645,340.1548767089844,73.43456447124481
2.14,334.6044921875,81.24394476413727,336.5223693847656,74.83217775821686
2.17,341.05140686035156,85.71869552135468,335.7262420654297,75.51622688770294
2.2,343.6256790161133,89.0151572227478,336.00257873535156,77.78890013694763
2.24,349.6863555908203,91.874520778656,337.73868560791016,84.90196824073792
2.27,351.24011993408203,93.3499825000763,336.3487243652344,87.75278627872467
2.3,347.1984100341797,92.05974340438843,330.5430603027344,89.01711523532867
2.34,345.67604064941406,91.30409002304077,329.13795471191406,87.94304609298706
2.37,342.5148391723633,90.84530353546143,336.8397903442383,87.33492493629456
2.4,343.5974884033203,93.40126633644104,341.7197799682617,89.98043596744537
2.44,346.3996887207031,101.46469473838806,341.52210235595703,97.26070761680603
2.47,348.6089324951172,103.94322752952576,341.5816879272461,98.24989557266235
2.5,351.6294860839844,105.06303906440735,341.5735626220703,98.59374403953552
2.54,351.96617126464844,104.09196138381958,341.30455017089844,98.44955921173096
2.57,351.83826446533203,102.8448736667633,340.05706787109375,97.82308101654053
2.6,351.48624420166016,102.16930031776428,338.72241973876953,97.78606653213501
2.64,351.3667678833008,101.77041292190552,337.2209167480469,97.82749056816101
2.67,351.2583923339844,101.57860279083252,336.26502990722656,98.06843876838684
2.7,351.17626190185547,101.74885869026184,335.92212677001953,98.30296039581299
2.74,351.2084197998047,101.90890073776245,335.7907485961914,98.41647148132324
2.77,351.3622283935547,102.0893383026123,335.48606872558594,98.44805717468262
2.8,351.3868713378906,102.24873661994934,335.27488708496094,98.49951267242432
2.84,351.4971923828125,102.24769592285156,334.97657775878906,98.3855938911438
2.87,351.7371368408203,102.27376699447632,334.81788635253906,98.30847501754761
